altitude_km,density_kg_m3,density_H2only_kg_m3,nH2_m-3,temperature_K,lat_deg,lon_deg,radius_km,data_type,occultation,source_file
1682.67,1.9033029664652828e-12,1.8577329355107652e-12,554970000000000.0,482.15,-55.5,159.31,57665.66,INV,ST88,EUV2017_195_05_17_25_ST88
1699.78,1.6602157468623146e-12,1.6204658571659843e-12,484090000000000.0,511.47,-55.51,159.39,57682.68,INV,ST88,EUV2017_195_05_17_25_ST88
1716.91,1.8165693916379822e-12,1.7730759883981873e-12,529680000000000.0,532.69,-55.51,159.48,57699.7,INV,ST88,EUV2017_195_05_17_25_ST88
1734.06,1.7733226388276912e-12,1.7308646755041737e-12,517070000000000.0,533.43,-55.51,159.56,57716.71,INV,ST88,EUV2017_195_05_17_25_ST88
1751.22,1.5044108317020036e-12,1.4683913175327536e-12,438660000000000.0,505.37,-55.51,159.64,57733.73,INV,ST88,EUV2017_195_05_17_25_ST88
1768.34,1.1638898097722816e-12,1.1360232558954328e-12,339370000000000.0,478.5,-55.51,159.73,57750.75,INV,ST88,EUV2017_195_05_17_25_ST88
1785.48,1.1675937346759384e-12,1.1396384991884966e-12,340450000000000.0,470.84,-55.52,159.81,57767.77,INV,ST88,EUV2017_195_05_17_25_ST88
1802.57,1.0599741388641276e-12,1.0345955968400313e-12,309070000000000.0,455.59,-55.52,159.89,57784.78,FM,ST88,EUV2017_195_05_17_25_ST88
1819.74,9.599681664653897e-13,9.369840279273082e-13,279910000000000.0,456.8,-55.52,159.98,57801.8,FM,ST88,EUV2017_195_05_17_25_ST88
1836.86,8.699765095469094e-13,8.491470056958318e-13,253670000000000.0,457.95,-55.52,160.06,57818.82,FM,ST88,EUV2017_195_05_17_25_ST88
1854.0,7.886616396712551e-13,7.697790256231067e-13,229960000000000.0,459.06,-55.52,160.14,57835.83,FM,ST88,EUV2017_195_05_17_25_ST88
1871.1,7.154062360211506e-13,6.98277547160289e-13,208600000000000.0,460.11,-55.53,160.23,57852.85,FM,ST88,EUV2017_195_05_17_25_ST88
1888.27,6.48941361361084e-13,6.334040147347549e-13,189220000000000.0,461.12,-55.53,160.31,57869.87,FM,ST88,EUV2017_195_05_17_25_ST88
1905.4,5.889926508833768e-13,5.748906325470183e-13,171740000000000.0,462.08,-55.53,160.39,57886.88,FM,ST88,EUV2017_195_05_17_25_ST88
1922.49,5.348741925688334e-13,5.220679110983637e-13,155960000000000.0,463.0,-55.53,160.48,57903.9,FM,ST88,EUV2017_195_05_17_25_ST88
1939.64,4.857285963934591e-13,4.740989885153966e-13,141630000000000.0,463.88,-55.53,160.56,57920.92,FM,ST88,EUV2017_195_05_17_25_ST88
1956.76,4.413157931505353e-13,4.307495434735666e-13,128680000000000.0,464.73,-55.54,160.64,57937.93,FM,ST88,EUV2017_195_05_17_25_ST88
1973.89,4.0108705322470553e-13,3.9148398437390124e-13,116950000000000.0,465.53,-55.54,160.73,57954.95,FM,ST88,EUV2017_195_05_17_25_ST88
1991.04,3.645622382025327e-13,3.558336685672997e-13,106300000000000.0,466.3,-55.54,160.81,57971.96,FM,ST88,EUV2017_195_05_17_25_ST88
2008.15,3.315630109590259e-13,3.2362452878409596e-13,96678000000000.0,467.03,-55.54,160.89,57988.98,FM,ST88,EUV2017_195_05_17_25_ST88
2025.27,3.0159894440046026e-13,2.943778800327084e-13,87941000000000.0,467.73,-55.54,160.97,58006.0,FM,ST88,EUV2017_195_05_17_25_ST88
2042.4,2.7439224415906145e-13,2.6782257906615724e-13,80008000000000.0,468.4,-55.55,161.06,58023.01,FM,ST88,EUV2017_195_05_17_25_ST88
2059.55,2.4968569322763116e-13,2.437075673224242e-13,72804000000000.0,469.03,-55.55,161.14,58040.03,FM,ST88,EUV2017_195_05_17_25_ST88
2076.66,2.2730438404127433e-13,2.218621249793367e-13,66278000000000.0,469.64,-55.55,161.22,58057.04,FM,ST88,EUV2017_195_05_17_25_ST88
2093.78,2.0696366311202482e-13,2.020084138949279e-13,60347000000000.0,470.22,-55.55,161.31,58074.06,FM,ST88,EUV2017_195_05_17_25_ST88
2110.92,1.8847147507450785e-13,1.8395897700955744e-13,54955000000000.0,470.78,-55.56,161.39,58091.07,FM,ST88,EUV2017_195_05_17_25_ST88
2128.08,1.716563419239244e-13,1.6754644194854643e-13,50052000000000.0,471.31,-55.56,161.47,58108.09,FM,ST88,EUV2017_195_05_17_25_ST88
2145.19,1.5640851773720323e-13,1.5266369039210038e-13,45606000000000.0,471.81,-55.56,161.56,58125.1,FM,ST88,EUV2017_195_05_17_25_ST88
2162.31,1.4252908802877756e-13,1.391165703855918e-13,41559000000000.0,472.29,-55.56,161.64,58142.12,FM,ST88,EUV2017_195_05_17_25_ST88
2179.45,1.299014477553841e-13,1.2679126871423906e-13,37877000000000.0,472.75,-55.56,161.72,58159.12,FM,ST88,EUV2017_195_05_17_25_ST88
2196.56,1.184364283545274e-13,1.1560075174320911e-13,34534000000000.0,473.19,-55.57,161.81,58176.15,FM,ST88,EUV2017_195_05_17_25_ST88
2213.67,1.0799684742236833e-13,1.0541112157275887e-13,31490000000000.0,473.6,-55.57,161.89,58193.16,FM,ST88,EUV2017_195_05_17_25_ST88
2230.8,9.848667727621949e-14,9.612864967306817e-14,28717000000000.0,474.0,-55.57,161.97,58210.18,FM,ST88,EUV2017_195_05_17_25_ST88
2247.94,8.982360847377736e-14,8.767299730429113e-14,26191000000000.0,474.38,-55.57,162.06,58227.19,FM,ST88,EUV2017_195_05_17_25_ST88
2265.05,8.19527680535063e-14,7.999060530653052e-14,23896000000000.0,474.74,-55.57,162.14,58244.21,FM,ST88,EUV2017_195_05_17_25_ST88
2282.22,7.475412141204709e-14,7.296431301751112e-14,21797000000000.0,475.09,-55.58,162.22,58261.22,FM,ST88,EUV2017_195_05_17_25_ST88
2299.29,6.823452766959163e-14,6.660081533222009e-14,19896000000000.0,475.41,-55.58,162.31,58278.23,FM,ST88,EUV2017_195_05_17_25_ST88
2316.44,6.227052266268473e-14,6.077960414088863e-14,18157000000000.0,475.73,-55.58,162.39,58295.25,FM,ST88,EUV2017_195_05_17_25_ST88
2333.54,5.684838815094244e-14,5.5487289653542427e-14,16576000000000.0,476.03,-55.58,162.47,58312.26,FM,ST88,EUV2017_195_05_17_25_ST88
2350.72,5.188581469206131e-14,5.064353313033563e-14,15129000000000.0,476.31,-55.58,162.55,58329.27,FM,ST88,EUV2017_195_05_17_25_ST88
2367.8,4.738623184613729e-14,4.6251682018761806e-14,13817000000000.0,476.58,-55.59,162.64,58346.29,FM,ST88,EUV2017_195_05_17_25_ST88
2384.95,4.326733017086691e-14,4.2231397578975104e-14,12616000000000.0,476.84,-55.59,162.72,58363.3,FM,ST88,EUV2017_195_05_17_25_ST88
2402.05,3.95222505460582e-14,3.8575984915988354e-14,11524000000000.0,477.09,-55.59,162.8,58380.32,FM,ST88,EUV2017_195_05_17_25_ST88
2419.17,3.6099549570271484e-14,3.52352323173979e-14,10526000000000.0,477.32,-55.59,162.89,58397.33,FM,ST88,EUV2017_195_05_17_25_ST88
2436.31,3.29769351028829e-14,3.218738137449549e-14,9615500000000.0,477.54,-55.59,162.97,58414.34,FM,ST88,EUV2017_195_05_17_25_ST88
2453.46,3.012491292706704e-14,2.940364403883635e-14,8783900000000.0,477.76,-55.6,163.05,58431.35,FM,ST88,EUV2017_195_05_17_25_ST88
2470.57,2.752907889042079e-14,2.686996103094746e-14,8027000000000.0,477.96,-55.6,163.14,58448.37,FM,ST88,EUV2017_195_05_17_25_ST88
2487.69,2.5157538084051538e-14,2.455520108913854e-14,7335500000000.0,478.15,-55.6,163.22,58465.38,FM,ST88,EUV2017_195_05_17_25_ST88
2504.83,2.2991084971421812e-14,2.2440618507445568e-14,6703800000000.0,478.34,-55.6,163.3,58482.39,FM,ST88,EUV2017_195_05_17_25_ST88
2521.92,2.1018059048205284e-14,2.051483196439037e-14,6128500000000.0,478.51,-55.6,163.39,58499.41,FM,ST88,EUV2017_195_05_17_25_ST88
2539.09,1.9209309053586134e-14,1.874938815627754e-14,5601100000000.0,478.68,-55.61,163.47,58516.42,FM,ST88,EUV2017_195_05_17_25_ST88
2556.21,1.756174838347798e-14,1.7141274380362858e-14,5120700000000.0,478.84,-55.61,163.55,58533.43,FM,ST88,EUV2017_195_05_17_25_ST88
2573.29,1.6060629929468117e-14,1.567609661242394e-14,4683000000000.0,478.99,-55.61,163.64,58550.44,FM,ST88,EUV2017_195_05_17_25_ST88
2590.45,1.4684004506942278e-14,1.4332431188501887e-14,4281600000000.0,479.13,-55.61,163.72,58567.45,FM,ST88,EUV2017_195_05_17_25_ST88
2607.56,1.3429128467823681e-14,1.310760015060184e-14,3915700000000.0,479.27,-55.61,163.8,58584.47,FM,ST88,EUV2017_195_05_17_25_ST88
2624.68,1.2281940615718814e-14,1.1987878964000129e-14,3581200000000.0,479.4,-55.62,163.89,58601.48,FM,ST88,EUV2017_195_05_17_25_ST88
2641.82,1.1233181138368538e-14,1.0964229520464097e-14,3275400000000.0,479.53,-55.62,163.97,58618.49,FM,ST88,EUV2017_195_05_17_25_ST88
2658.92,1.0276676827600086e-14,1.0030626414505301e-14,2996500000000.0,479.64,-55.62,164.05,58635.5,FM,ST88,EUV2017_195_05_17_25_ST88
2676.03,9.402139003125525e-15,9.177027303643012e-15,2741500000000.0,479.76,-55.62,164.13,58652.51,FM,ST88,EUV2017_195_05_17_25_ST88
2693.16,8.602022632733701e-15,8.396067803391356e-15,2508200000000.0,479.86,-55.62,164.22,58669.52,FM,ST88,EUV2017_195_05_17_25_ST88
2710.3,7.869811552242255e-15,7.681387763512537e-15,2294700000000.0,479.97,-55.62,164.3,58686.54,FM,ST88,EUV2017_195_05_17_25_ST88
2727.39,7.202419157564805e-15,7.0299744812623345e-15,2100100000000.0,480.06,-55.63,164.38,58703.55,FM,ST88,EUV2017_195_05_17_25_ST88
2744.56,6.589556768413417e-15,6.431785614160016e-15,1921400000000.0,480.16,-55.63,164.47,58720.56,FM,ST88,EUV2017_195_05_17_25_ST88
2761.69,6.0305384727688945e-15,5.886151672706866e-15,1758400000000.0,480.25,-55.63,164.55,58737.57,FM,ST88,EUV2017_195_05_17_25_ST88
2778.77,5.520905842506464e-15,5.388720975161233e-15,1609800000000.0,480.33,-55.63,164.63,58754.58,FM,ST88,EUV2017_195_05_17_25_ST88
2795.93,5.052770889405375e-15,4.9317943922878895e-15,1473300000000.0,480.41,-55.63,164.72,58771.59,FM,ST88,EUV2017_195_05_17_25_ST88
2813.04,4.625447701446433e-15,4.51470243458812e-15,1348700000000.0,480.49,-55.64,164.8,58788.6,FM,ST88,EUV2017_195_05_17_25_ST88
709.32,1.522518909008771e-08,1.4860658402988432e-08,4.4394e+18,185.01,-45.22,46.06,57668.08,INV,ST89,EUV2017_195_08_35_55_ST89
725.51,1.1974994987128725e-08,1.1688282413324934e-08,3.4917e+18,189.68,-45.23,46.14,57683.87,INV,ST89,EUV2017_195_08_35_55_ST89
741.77,9.1329185355912e-09,8.91425267539717e-09,2.663e+18,202.28,-45.23,46.22,57699.66,INV,ST89,EUV2017_195_08_35_55_ST89
757.99,7.201390289536012e-09,7.028970247014261e-09,2.0998e+18,210.96,-45.24,46.31,57715.45,INV,ST89,EUV2017_195_08_35_55_ST89
774.22,5.684495859084646e-09,5.548394220604885e-09,1.6575e+18,220.32,-45.24,46.39,57731.24,INV,ST89,EUV2017_195_08_35_55_ST89
790.47,4.584635936304287e-09,4.474867809414547e-09,1.3368e+18,225.41,-45.25,46.47,57747.03,INV,ST89,EUV2017_195_08_35_55_ST89
806.73,3.8277320231217936e-09,3.736086147581968e-09,1.1161e+18,227.13,-45.25,46.56,57762.82,INV,ST89,EUV2017_195_08_35_55_ST89
822.96,3.2463187000505304e-09,3.1685933739957564e-09,9.4657e+17,229.5,-45.26,46.64,57778.62,INV,ST89,EUV2017_195_08_35_55_ST89
839.2,2.7634366385367337e-09,2.6972727669000293e-09,8.0577e+17,231.83,-45.26,46.72,57794.41,INV,ST89,EUV2017_195_08_35_55_ST89
855.4,2.2124435135168e-09,2.1594718525818507e-09,6.4511e+17,233.29,-45.27,46.8,57810.2,INV,ST89,EUV2017_195_08_35_55_ST89
871.67,1.797466741903381e-09,1.7544307058589601e-09,5.2411e+17,232.59,-45.27,46.89,57825.99,INV,ST89,EUV2017_195_08_35_55_ST89
887.9,1.5495438425650829e-09,1.5124437265482347e-09,4.5182e+17,232.34,-45.28,46.97,57841.79,INV,ST89,EUV2017_195_08_35_55_ST89
904.15,1.3544361687048565e-09,1.3220074386386047e-09,3.9493e+17,234.47,-45.29,47.05,57857.58,INV,ST89,EUV2017_195_08_35_55_ST89
920.35,1.1463304620808707e-09,1.1188843247283155e-09,3.3425e+17,239.26,-45.29,47.14,57873.38,INV,ST89,EUV2017_195_08_35_55_ST89
936.58,8.926459017813283e-10,8.712736336283797e-10,2.6028e+17,244.76,-45.3,47.22,57889.17,INV,ST89,EUV2017_195_08_35_55_ST89
952.81,7.110506946992577e-10,6.940262888434454e-10,2.0733e+17,249.07,-45.3,47.3,57904.97,INV,ST89,EUV2017_195_08_35_55_ST89
969.06,5.987326015559564e-10,5.843973834287788e-10,1.7458e+17,250.8,-45.31,47.38,57920.76,INV,ST89,EUV2017_195_08_35_55_ST89
985.32,5.490039801642656e-10,5.358593947719034e-10,1.6008e+17,255.99,-45.31,47.47,57936.56,INV,ST89,EUV2017_195_08_35_55_ST89
1001.55,4.742738656728903e-10,4.629185138868474e-10,1.3829e+17,265.99,-45.32,47.55,57952.35,INV,ST89,EUV2017_195_08_35_55_ST89
1017.79,3.732733208463185e-10,3.6433618520098687e-10,1.0884e+17,275.78,-45.32,47.63,57968.15,INV,ST89,EUV2017_195_08_35_55_ST89
1033.99,2.7478321401000306e-10,2.682041880804251e-10,8.0122e+16,283.97,-45.33,47.72,57983.94,INV,ST89,EUV2017_195_08_35_55_ST89
1050.26,2.3626925413216257e-10,2.3061235272754858e-10,6.8892e+16,293.81,-45.33,47.8,57999.74,INV,ST89,EUV2017_195_08_35_55_ST89
1066.49,2.3342271925250027e-10,2.2783397130787916e-10,6.8062e+16,299.14,-45.34,47.88,58015.54,INV,ST89,EUV2017_195_08_35_55_ST89
1082.74,2.0464185092704726e-10,1.9974219194177587e-10,5.967e+16,300.58,-45.34,47.96,58031.33,INV,ST89,EUV2017_195_08_35_55_ST89
1098.94,1.6431365375843408e-10,1.6037955686479678e-10,4.7911e+16,299.46,-45.35,48.05,58047.13,INV,ST89,EUV2017_195_08_35_55_ST89
1115.21,1.3797463222131789e-10,1.3467116011412074e-10,4.0231e+16,309.37,-45.35,48.13,58062.93,INV,ST89,EUV2017_195_08_35_55_ST89
1131.45,1.1677652126807374e-10,1.1398058715631755e-10,3.405e+16,324.97,-45.36,48.21,58078.73,INV,ST89,EUV2017_195_08_35_55_ST89
1147.7,1.0482793389368405e-10,1.0231808008869317e-10,3.0566e+16,326.0,-45.36,48.3,58094.53,INV,ST89,EUV2017_195_08_35_55_ST89
1163.91,8.94326386228358e-11,8.729138829002328e-11,2.6077e+16,323.83,-45.37,48.38,58110.33,INV,ST89,EUV2017_195_08_35_55_ST89
1180.13,8.335545813276158e-11,8.135971133140376e-11,2.4305e+16,325.93,-45.37,48.46,58126.12,INV,ST89,EUV2017_195_08_35_55_ST89
1196.37,7.738459400566272e-11,7.553180524508515e-11,2.2564e+16,326.2,-45.38,48.54,58141.92,INV,ST89,EUV2017_195_08_35_55_ST89
1212.63,5.985954191521172e-11,5.842634855290357e-11,1.7454e+16,326.23,-45.38,48.63,58157.72,INV,ST89,EUV2017_195_08_35_55_ST89
1228.84,5.294554876171871e-11,5.167789440585111e-11,1.5438e+16,324.47,-45.39,48.71,58173.52,INV,ST89,EUV2017_195_08_35_55_ST89
1245.12,5.02944988075272e-11,4.909031749331562e-11,1.4665e+16,330.38,-45.39,48.79,58189.32,INV,ST89,EUV2017_195_08_35_55_ST89
1261.31,4.387779186795111e-11,4.282724323283192e-11,1.2794e+16,345.83,-45.4,48.88,58205.12,INV,ST89,EUV2017_195_08_35_55_ST89
1277.57,3.679575026975516e-11,3.5914764158594155e-11,1.0729e+16,358.89,-45.4,48.96,58220.93,INV,ST89,EUV2017_195_08_35_55_ST89
1293.79,2.9434885435756134e-11,2.8730137603128535e-11,8582700000000000.0,370.87,-45.41,49.04,58236.73,INV,ST89,EUV2017_195_08_35_55_ST89
1310.07,2.4507979401873178e-11,2.3921194533854943e-11,7146100000000000.0,375.7,-45.41,49.12,58252.53,INV,ST89,EUV2017_195_08_35_55_ST89
1326.27,2.4387258886494726e-11,2.380336438208101e-11,7110900000000000.0,387.88,-45.42,49.21,58268.33,INV,ST89,EUV2017_195_08_35_55_ST89
1342.52,2.4168795908380886e-11,2.359013197674012e-11,7047200000000000.0,382.23,-45.42,49.29,58284.13,INV,ST89,EUV2017_195_08_35_55_ST89
1358.75,2.0901454004942006e-11,2.040101874960873e-11,6094500000000000.0,353.64,-45.43,49.37,58299.93,INV,ST89,EUV2017_195_08_35_55_ST89
1374.98,1.6360030525847052e-11,1.5968328778613264e-11,4770300000000000.0,327.59,-45.43,49.46,58315.74,INV,ST89,EUV2017_195_08_35_55_ST89
1391.23,1.9713454387694996e-11,1.924146293783345e-11,5748100000000000.0,314.95,-45.44,49.54,58331.54,INV,ST89,EUV2017_195_08_35_55_ST89
1407.49,1.8621825409144986e-11,1.8175970400627697e-11,5429800000000000.0,320.73,-45.44,49.62,58347.34,INV,ST89,EUV2017_195_08_35_55_ST89
1423.72,1.3730586800260207e-11,1.3401840785287311e-11,4003600000000000.0,334.06,-45.45,49.7,58363.15,INV,ST89,EUV2017_195_08_35_55_ST89
1439.96,1.0587737928305352e-11,1.0334239902172792e-11,3087200000000000.0,365.66,-45.45,49.79,58378.95,INV,ST89,EUV2017_195_08_35_55_ST89
1456.21,7.797790790226704e-12,7.611091366147407e-12,2273700000000000.0,429.9,-45.46,49.87,58394.76,INV,ST89,EUV2017_195_08_35_55_ST89
1472.43,7.1691524246338124e-12,6.997504240574631e-12,2090400000000000.0,470.36,-45.46,49.95,58410.56,INV,ST89,EUV2017_195_08_35_55_ST89
1488.66,6.186583457135924e-12,6.038460533664647e-12,1803900000000000.0,449.74,-45.47,50.04,58426.36,INV,ST89,EUV2017_195_08_35_55_ST89
1504.9,6.136511879734635e-12,5.989587800258414e-12,1789300000000000.0,420.47,-45.47,50.12,58442.17,INV,ST89,EUV2017_195_08_35_55_ST89
1521.15,6.840257611429459e-12,6.676484025940539e-12,1994500000000000.0,414.24,-45.48,50.2,58457.98,INV,ST89,EUV2017_195_08_35_55_ST89
1537.37,6.988414607575737e-12,6.821093757663092e-12,2037700000000000.0,393.77,-45.48,50.28,58473.78,INV,ST89,EUV2017_195_08_35_55_ST89
1553.6,4.713244439903486e-12,4.600397090423706e-12,1374300000000000.0,349.64,-45.49,50.37,58489.59,INV,ST89,EUV2017_195_08_35_55_ST89
1569.85,4.0184155644582075e-12,3.922204228224883e-12,1171700000000000.0,328.62,-45.49,50.45,58505.39,INV,ST89,EUV2017_195_08_35_55_ST89
1586.1,5.9612613588301255e-12,5.818533233336598e-12,1738200000000000.0,354.57,-45.5,50.53,58521.2,INV,ST89,EUV2017_195_08_35_55_ST89
1602.32,4.962230502871539e-12,4.843421778457441e-12,1446900000000000.0,396.32,-45.5,50.62,58537.01,INV,ST89,EUV2017_195_08_35_55_ST89
1618.56,2.6667916350320545e-12,2.602941696531012e-12,777590000000000.0,442.94,-45.51,50.7,58552.81,INV,ST89,EUV2017_195_08_35_55_ST89
1634.81,1.7047314369081177e-12,1.6639157256326215e-12,497070000000000.0,492.26,-45.51,50.78,58568.62,INV,ST89,EUV2017_195_08_35_55_ST89
1651.07,1.946686901679413e-12,1.9000781463045216e-12,567620000000000.0,524.7,-45.52,50.86,58584.43,INV,ST89,EUV2017_195_08_35_55_ST89
1667.29,2.0477560377079045e-12,1.998727423940254e-12,597090000000000.0,451.82,-45.52,50.95,58600.24,INV,ST89,EUV2017_195_08_35_55_ST89
1683.53,2.728283647552952e-12,2.6629614300908587e-12,795520000000000.0,376.59,-45.53,51.03,58616.05,INV,ST89,EUV2017_195_08_35_55_ST89
1699.78,2.7976293526936407e-12,2.730646818410998e-12,815740000000000.0,347.77,-45.54,51.11,58631.85,INV,ST89,EUV2017_195_08_35_55_ST89
1715.99,2.3928383745652782e-12,2.3355475907440326e-12,697710000000000.0,343.52,-45.54,51.2,58647.66,INV,ST89,EUV2017_195_08_35_55_ST89
1732.26,1.2066907197700952e-12,1.1777994006152814e-12,351850000000000.0,390.11,-45.55,51.28,58663.47,INV,ST89,EUV2017_195_08_35_55_ST89
1748.5,1.0061643409582223e-12,9.820741456657986e-13,293380000000000.0,451.79,-45.55,51.36,58679.28,INV,ST89,EUV2017_195_08_35_55_ST89
1764.7,1.1585739916235144e-12,1.1308347122803874e-12,337820000000000.0,491.07,-45.56,51.45,58695.09,INV,ST89,EUV2017_195_08_35_55_ST89
1780.97,8.866441716133657e-13,8.65415600514619e-13,258530000000000.0,496.99,-45.56,51.53,58710.9,INV,ST89,EUV2017_195_08_35_55_ST89
1797.19,1.0259529027120192e-12,1.0013889177037413e-12,299150000000000.0,469.54,-45.57,51.61,58726.71,INV,ST89,EUV2017_195_08_35_55_ST89
1813.44,8.567384075764316e-13,8.362258583706222e-13,249810000000000.0,407.99,-45.57,51.69,58742.52,FM,ST89,EUV2017_195_08_35_55_ST89
1829.69,7.742917828691044e-13,7.557532206250165e-13,225770000000000.0,409.64,-45.58,51.78,58758.34,FM,ST89,EUV2017_195_08_35_55_ST89
1845.91,7.003161715988446e-13,6.835487781885476e-13,204200000000000.0,411.24,-45.58,51.86,58774.15,FM,ST89,EUV2017_195_08_35_55_ST89
1862.18,6.334740453282203e-13,6.183070265387199e-13,184710000000000.0,412.82,-45.59,51.94,58789.96,FM,ST89,EUV2017_195_08_35_55_ST89
1878.38,5.736282216533925e-13,5.598940677757907e-13,167260000000000.0,414.36,-45.59,52.03,58805.77,FM,ST89,EUV2017_195_08_35_55_ST89
1894.63,5.19509763338849e-13,5.070713463271361e-13,151480000000000.0,415.88,-45.6,52.11,58821.58,FM,ST89,EUV2017_195_08_35_55_ST89
1910.9,4.706728275721127e-13,4.594036940185909e-13,137240000000000.0,417.36,-45.6,52.19,58837.39,FM,ST89,EUV2017_195_08_35_55_ST89
1927.13,4.267058671416662e-13,4.16489417150926e-13,124420000000000.0,418.82,-45.61,52.27,58853.21,FM,ST89,EUV2017_195_08_35_55_ST89
1943.37,3.87025856831193e-13,3.7775944965023304e-13,112850000000000.0,420.24,-45.61,52.36,58869.02,FM,ST89,EUV2017_195_08_35_55_ST89
1959.58,3.512555450301354e-13,3.428455722922186e-13,102420000000000.0,421.64,-45.62,52.44,58884.83,FM,ST89,EUV2017_195_08_35_55_ST89
1975.85,3.188153360822732e-13,3.11182066450468e-13,92961000000000.0,423.01,-45.62,52.52,58900.65,FM,ST89,EUV2017_195_08_35_55_ST89
1992.08,2.8956118846357515e-13,2.8262833933025103e-13,84431000000000.0,424.35,-45.63,52.61,58916.46,FM,ST89,EUV2017_195_08_35_55_ST89
2008.33,2.6308155496252384e-13,2.567826972323383e-13,76710000000000.0,425.66,-45.63,52.69,58932.28,FM,ST89,EUV2017_195_08_35_55_ST89
2024.54,2.3917066197336056e-13,2.3344429330711523e-13,69738000000000.0,426.94,-45.64,52.77,58948.09,FM,ST89,EUV2017_195_08_35_55_ST89
2040.81,2.1744439876533564e-13,2.1223821343530107e-13,63403000000000.0,428.21,-45.64,52.85,58963.9,FM,ST89,EUV2017_195_08_35_55_ST89
2057.04,1.9781016721585776e-13,1.9307407653456926e-13,57678000000000.0,429.44,-45.65,52.94,58979.72,FM,ST89,EUV2017_195_08_35_55_ST89
2073.29,1.800038911975365e-13,1.7569412914791434e-13,52486000000000.0,430.65,-45.65,53.02,58995.54,FM,ST89,EUV2017_195_08_35_55_ST89
2089.5,1.6389867698682066e-13,1.5997451571807388e-13,47790000000000.0,431.83,-45.66,53.1,59011.35,FM,ST89,EUV2017_195_08_35_55_ST89
2105.77,1.492304484563199e-13,1.4565748278804245e-13,43513000000000.0,433.0,-45.66,53.19,59027.17,FM,ST89,EUV2017_195_08_35_55_ST89
2122.0,1.3595805088488244e-13,1.3270286098789712e-13,39643000000000.0,434.13,-45.67,53.27,59042.98,FM,ST89,EUV2017_195_08_35_55_ST89
2138.25,1.2389628802732545e-13,1.2092988815298466e-13,36126000000000.0,435.25,-45.67,53.35,59058.8,FM,ST89,EUV2017_195_08_35_55_ST89
2154.46,1.1296970956153741e-13,1.102649204384464e-13,32940000000000.0,436.33,-45.67,53.43,59074.62,FM,ST89,EUV2017_195_08_35_55_ST89
2170.73,1.0300340792262339e-13,1.0053723802210988e-13,30034000000000.0,437.4,-45.68,53.52,59090.43,FM,ST89,EUV2017_195_08_35_55_ST89
2186.97,9.39665170697196e-14,9.171671387653288e-14,27399000000000.0,438.45,-45.68,53.6,59106.25,FM,ST89,EUV2017_195_08_35_55_ST89
2203.22,8.574243195956275e-14,8.368953478693378e-14,25001000000000.0,439.47,-45.69,53.68,59122.07,FM,ST89,EUV2017_195_08_35_55_ST89
2219.43,7.828313875080913e-14,7.640883648840247e-14,22826000000000.0,440.47,-45.69,53.77,59137.89,FM,ST89,EUV2017_195_08_35_55_ST89
2235.7,7.146517328000354e-14,6.97541108711702e-14,20838000000000.0,441.45,-45.7,53.85,59153.7,FM,ST89,EUV2017_195_08_35_55_ST89
2251.94,6.527824686685802e-14,6.371531559275619e-14,19034000000000.0,442.41,-45.7,53.93,59169.52,FM,ST89,EUV2017_195_08_35_55_ST89
2268.19,5.96366205089731e-14,5.820876446582102e-14,17389000000000.0,443.35,-45.71,54.01,59185.34,FM,ST89,EUV2017_195_08_35_55_ST89
2284.4,5.450942816548499e-14,5.32043304629225e-14,15894000000000.0,444.27,-45.71,54.1,59201.16,FM,ST89,EUV2017_195_08_35_55_ST89
2300.62,4.983493775466606e-14,4.864175952917622e-14,14531000000000.0,445.17,-45.72,54.18,59216.98,FM,ST89,EUV2017_195_08_35_55_ST89
